DARNELL,0.02,84.008,476,USA
RANDAL,0.02,84.027,477,USA
TOMMIE,0.02,84.047,478,USA
TIMMY,0.019,84.066,479,USA
DARRIN,0.019,84.086,480,USA
WINSTON,0.019,84.105,481,USA
BRENDAN,0.019,84.124,482,USA
TOBY,0.019,84.144,483,USA
VAN,0.019,84.163,484,USA
ABEL,0.019,84.182,485,USA
DOMINICK,0.019,84.201,486,USA
BOYD,0.019,84.22,487,USA
COURTNEY,0.019,84.24,488,USA
JAN,0.019,84.259,489,USA
EMILIO,0.019,84.277,490,USA
ELIJAH,0.019,84.296,491,USA
CARY,0.019,84.315,492,USA
DOMINGO,0.019,84.334,493,USA
SANTOS,0.019,84.353,494,USA
AUBREY,0.019,84.372,495,USA
EMMETT,0.019,84.39,496,USA
MARLON,0.019,84.409,497,USA
EMANUEL,0.019,84.428,498,USA
JERALD,0.019,84.446,499,USA
EDMOND,0.019,84.465,500,USA
EMIL,0.019,84.483,501,USA
DEWAYNE,0.018,84.502,502,USA
WILL,0.018,84.52,503,USA
OTTO,0.018,84.538,504,USA
TEDDY,0.018,84.556,505,USA
REYNALDO,0.018,84.574,506,USA
BRET,0.018,84.592,507,USA
MORGAN,0.018,84.61,508,USA
JESS,0.018,84.628,509,USA
TRENT,0.018,84.646,510,USA
HUMBERTO,0.018,84.664,511,USA
EMMANUEL,0.018,84.681,512,USA
STEPHAN,0.018,84.699,513,USA
LOUIE,0.018,84.717,514,USA
VICENTE,0.017,84.734,515,USA
LAMONT,0.017,84.751,516,USA
STACY,0.017,84.769,517,USA
GARLAND,0.017,84.786,518,USA
MILES,0.017,84.803,519,USA
MICAH,0.017,84.82,520,USA
EFRAIN,0.017,84.837,521,USA
BILLIE,0.017,84.854,522,USA
LOGAN,0.017,84.871,523,USA
HEATH,0.017,84.887,524,USA
RODGER,0.017,84.904,525,USA
HARLEY,0.017,84.921,526,USA
DEMETRIUS,0.017,84.937,527,USA
ETHAN,0.017,84.954,528,USA
ELDON,0.017,84.97,529,USA
ROCKY,0.016,84.987,530,USA
PIERRE,0.016,85.003,531,USA
JUNIOR,0.016,85.02,532,USA
FREDDY,0.016,85.036,533,USA
ELI,0.016,85.052,534,USA
BRYCE,0.016,85.068,535,USA
ANTOINE,0.016,85.084,536,USA
ROBBIE,0.016,85.1,537,USA
KENDALL,0.016,85.116,538,USA
ROYCE,0.016,85.132,539,USA
STERLING,0.016,85.148,540,USA
MICKEY,0.016,85.164,541,USA
CHASE,0.016,85.18,542,USA
GROVER,0.016,85.196,543,USA
ELTON,0.016,85.212,544,USA
CLEVELAND,0.016,85.228,545,USA
DYLAN,0.016,85.243,546,USA
CHUCK,0.016,85.259,547,USA
DAMIAN,0.016,85.274,548,USA
REUBEN,0.015,85.29,549,USA
STAN,0.015,85.305,550,USA
AUGUST,0.015,85.321,551,USA
LEONARDO,0.015,85.336,552,USA
JASPER,0.015,85.351,553,USA
RUSSEL,0.015,85.367,554,USA
ERWIN,0.015,85.382,555,USA
BENITO,0.015,85.397,556,USA
HANS,0.015,85.412,557,USA
MONTE,0.015,85.427,558,USA
BLAINE,0.015,85.442,559,USA
ERNIE,0.015,85.456,560,USA
CURT,0.015,85.471,561,USA
QUENTIN,0.015,85.486,562,USA
AGUSTIN,0.015,85.5,563,USA
MURRAY,0.015,85.515,564,USA
JAMAL,0.014,85.529,565,USA
DEVON,0.014,85.544,566,USA
ADOLFO,0.014,85.558,567,USA
HARRISON,0.014,85.573,568,USA
TYSON,0.014,85.587,569,USA
BURTON,0.014,85.601,570,USA
BRADY,0.014,85.616,571,USA
ELLIOTT,0.014,85.63,572,USA
WILFREDO,0.014,85.644,573,USA
BART,0.014,85.658,574,USA
JARROD,0.014,85.672,575,USA
VANCE,0.014,85.686,576,USA
DENIS,0.014,85.7,577,USA
DAMIEN,0.014,85.714,578,USA
JOAQUIN,0.014,85.728,579,USA
