Name,Frequency
Mohammed,9
Ali,6
Joseph,6
Williams,5
Singh,5
Charles,4
Thomas,4
Maharaj,4
Rampersad,3
Khan,3
John,3
James,3
Lewis,3
Alexander,3
Hosein,2
Persad,2
George,2
Edwards,2
Phillip,2
Ramkissoon,2
Roberts,2
Francis,2
Baptiste,2
Pierre,2
Mahabir,2
Smith,2
Samuel,2
Samaroo,2
Mitchell,1
Ramnarine,1
Henry,1
Daniel,1
Paul,1
Jones,1
Clarke,1
Ramoutar,1
Johnson,1
Wilson,1
Peters,1
Boodoo,1
Ramroop,1
Seepersad,1
Garcia,1
Maraj,1
Ramlal,1
Sookdeo,1
Noel,1
Boodram,1
Alleyne,1
Brown,1
