Name,Frequency
Kasha,1
Linda,1
Marie,1
Marlies,1
Martina,1
Ursula,1
Maria,1
Monika,1
Petra,1
Renate,1
Helga,1
Karin,1
Sabine,1
Brigitte,1
Ingrid,1
Elisabeth,1
Andrea,1
Gisela,1
Erika,1
Christa,1
Claudia,1
Birgit,1
Christine,1
Susanne,1
Heike,1
Elke,1
Barbara,1
Marianne,1
Inge,1
Hildegard,1
Angelika,1
Anna,1
Ute,1
Doris,1
Irmgard,1
Hannelore,1
Gertrud,1
Ulrike,1
Kerstin,1
Jutta,1
