Name,Frequency
Milica,1
Radmila,1
Danica,1
Jelena,1
Zorka,1
Marija,1
Dragica,1
Ljubica,1
Ljiljana,1
Nada,1
Branka,1
Milena,1
Mileva,1
Vesna,1
Milka,1
Mirjana,1
Olga,1
Stanka,1
Darinka,1
Zorica,1
Jovanka,1
Vera,1
Slavka,1
Desanka,1
Slavica,1
