Name,Frequency
Emmanouil,1
Nikiforos,1
Stefanos,1
Aristodimos,1
Iasonas,1
Ermis,1
Hermes,1
Zois,1
Manos,1
Marinos,1
Dionysis,1
Loukas,1
Dimosthenis,1
Panos,1
Apostolos,1
Apostolis,1
Grigorios,1
Grigoris,1
Theocharis,1
Lambros,1
Miltiadis,1
Sarantos,1
Stamatis,1
Foivos,1
Faethon,1
