Name,Frequency
John,5
Joseph,5
Peter,4
Brian,4
David,4
James,3
Samuel,3
Daniel,3
Stephen,3
Kelvin,3
Ibrahim,2
Mohamed,2
Dennis,2
Emmanuel,2
Paul,2
Victor,2
Moses,2
Kevin,2
Michael,2
Francis,2
Charles,2
Vincent,2
Alex,2
Simon,2
George,2
Patrick,2
Evans,1
Collins,1
Kennedy,1
Isaac,1
Edwin,1
Ali,1
Erick,1
Felix,1
Joshua,1
Abdi,1
Martin,1
Robert,1
Amos,1
Denis,1
Hassan,1
Julius,1
Benson,1
Benard,1
Fredrick,1
Nicholas,1
Jackson,1
Samwel,1
Ian,1
Eric,1
