Name,Frequency
Gordana,1
Jasmina,1
Jelena,1
Katarina,1
Mila,1
Milica,1
Nina,1
Razija,1
Slobodanka,1
Sonja,1
Ljiljana,1
Radmila,1
Vesna,1
Mirjana,1
Zorica,1
Nada,1
Marija,1
Vera,1
Snezana,1
Ljubica,1
Dragica,1
Biljana,1
Slavica,1
Dragana,1
Olga,1
Ana,1
Svetlana,1
Verica,1
Milena,1
Ruzica,1
Ljubinka,1
Olivera,1
Branka,1
Dusanka,1
Danica,1
Ivana,1
Sladana,1
Nadezda,1
Jovanka,1
Aleksandra,1
