Name,Frequency
Ndong,7
Koumba,5
Nguema,5
Mba,5
Moussavou,5
Mboumba,5
Ondo,4
Mengue,4
Ntsame,4
Obame,3
Obiang,3
Nze,2
Maganga,2
Mombo,2
Mbadinga,2
Ada,2
Nzamba,2
Nziengui,2
Obone,2
Ella,2
Essono,2
Moussounda,2
Boussougou,2
Eyang,2
Angue,2
Mihindou,2
Bekale,2
Ngoma,2
Andeme,2
Mezui,2
Ntoutoume,1
Minko,1
Mve,1
Okome,1
Bouanga,1
Mavoungou,1
Kombila,1
Ovono,1
Abessolo,1
Kassa,1
Assoumou,1
Mounguengui,1
Moundounga,1
Zang,1
Ibinga,1
Mbina,1
Mouele,1
Moutsinga,1
Edou,1
Mouloungui,1
