Name,Frequency
Sergey,6
Vladimir,5
Aleksandr,4
Alexander,4
Ruslan,3
Andrey,3
Azamat,3
Viktor,2
Talgat,2
Nikolay,2
Serik,2
Dmitriy,2
Nursultan,2
Denis,2
Ivan,2
Erzhan,2
Arman,2
Timur,2
Nurlan,2
Alexey,2
Igor,2
Marat,2
Erlan,1
Kanat,1
Evgeniy,1
Mikhail,1
Kuanysh,1
Bakhytzhan,1
Pavel,1
Oleg,1
Nurzhan,1
Roman,1
Maksim,1
Orken,1
Dauren,1
Evgeny,1
Dmitry,1
Askar,1
Daulet,1
Aleksey,1
Murat,1
Darkhan,1
Bauyrzhan,1
Ertugan,1
Rustam,1
Zhandos,1
Konstantin,1
Olzhas,1
Alibek,1
Daniar,1
