Name,Frequency
Deng,9
Peter,7
John,7
James,5
Bol,3
David,3
Simon,2
Gatluak,2
Paul,2
Tut,2
Joseph,2
Garang,2
Gai,2
Majok,2
Nhial,1
Koang,1
Abraham,1
Kuol,1
Dak,1
Gatwech,1
Gatkuoth,1
Riak,1
William,1
Michael,1
Jacob,1
Lam,1
