Name,Frequency
Jean,4
Bio,3
Bake,2
Pierre,2
Amadou,2
Sabi,2
Moussa,2
Comlan,2
Antoine,2
Adamou,2
Paul,2
Codjo,2
Joseph,2
Daniel,2
Mathieu,1
Pascal,1
Emmanuel,1
Michel,1
Issa,1
Koffi,1
François,1
Bernard,1
Ibrahim,1
Felix,1
Oumarou,1
Idrissou,1
Abdoulaye,1
Samuel,1
Vincent,1
Mathias,1
Jacques,1
Martin,1
Dossou,1
Justin,1
Marcel,1
Roger,1
Benoit,1
Julien,1
Sylvain,1
Albert,1
Gilbert,1
Eric,1
Soumanou,1
Sourou,1
Clement,1
Yacoubou,1
Victor,1
Mohamed,1
Salifou,1
Louis,1
