Name,Frequency
Mohammad,20
Ali,15
Seyyed,8
Hossein,8
Mahdi,8
Reza,6
Hassan,5
Ahmad,4
Saeed,4
Alireza,4
Mohsen,4
Hamid,4
Amir,3
Majid,3
Abbas,3
Morteza,3
Ebrahim,3
Mostafa,3
Javad,3
Mahmoud,3
Mohammad Reza,2
Mojtaba,2
Hadi,2
Masoud,2
Vahid,2
Esmaeil,2
Omid,2
Akbar,2
Hamed,2
Nasser,2
Davood,2
Gholam Reza,2
Amin,2
Sajjad,1
Azam,1
Abolfazl,1
Jafar,1
Yousef,1
Akram,1
Meysam,1
Asghar,1
Farhad,1
Qasem,1
Mansour,1
Habib,1
Hamid Reza,1
Milad,1
Behrooz,1
Behzad,1
Sadegh,1
