Name,Frequency
John,7
Charles,7
James,6
William,6
Michael,5
David,5
Robert,5
George,4
Edward,4
Paul,4
Joseph,3
Anthony,3
Peter,3
Richard,3
Samuel,2
Kenneth,2
Stephen,2
Thomas,2
Henry,2
Philip,2
Donald,2
Patrick,2
Kevin,2
Andrew,2
Christopher,2
Ronald,2
Walter,1
Mark,1
Arthur,1
Keith,1
Roy,1
Leonard,1
Eric,1
Leroy,1
Steven,1
Albert,1
Raymond,1
Sidney,1
Alfred,1
Patrice,1
Brian,1
Eugene,1
Frank,1
Daniel,1
Wilfred,1
Gregory,1
Rudolph,1
Basil,1
Allan,1
Vincent,1
