Name,Frequency
Koffi,18
Kouassi,18
Yao,17
Kouame,17
Kouadio,16
Kouakou,16
Bi,14
Konan,13
Mamadou,7
Adama,6
Moussa,5
Souleymane,3
Jean,3
Abdoulaye,3
Brahima,3
Daouda,3
Siaka,3
Yacouba,3
Bakary,2
Yaya,2
Seydou,2
Drissa,2
Abou,2
Sie,2
Amadou,2
Ibrahima,2
Zie,2
Aka,1
Kan,1
Mohamed,1
Youssouf,1
Issouf,1
Sekou,1
Kobenan,1
Dramane,1
Lassina,1
Lacina,1
Oumar,1
Ibrahim,1
Issa,1
Ali,1
Amara,1
Inza,1
Karamoko,1
Karim,1
Yapi,1
Yapo,1
Sansan,1
Zoumana,1
Ousmane,1
