Name,Frequency
Ahmat,7
Abakar,7
Ali,7
Moussa,6
Adam,6
Abdoulaye,6
Adoum,5
Hassan,4
Oumar,4
Saleh,4
Issa,4
Ibrahim,4
Youssouf,3
Idriss,3
Emmanuel,3
Brahim,3
Hissein,2
Djibrine,2
Haroun,2
Abdelkerim,2
Hassane,2
Moustapha,2
Abdallah,2
Ousmane,2
Richard,2
Ousman,2
Tahir,2
Olivier,1
Yaya,1
Christian,1
Frederic,1
Souleyman,1
Zakaria,1
Eric,1
Felix,1
Sylvain,1
Innocent,1
Bechir,1
Souleymane,1
Abba,1
Josue,1
Hamid,1
Abdraman,1
Daoud,1
Alexis,1
Bienvenu,1
Felicite,1
David,1
Barka,1
Nour,1
